rank,asin,title,brand,category,product_type,deal_price_mxn,basis_price_mxn,basis_price_type,display_discount_pct,calculated_discount_pct,deal_message,deal_end_time,deal_type,percent_claimed,is_lightning_deal,rating,review_count,product_url,image_url,discount_difference_pp,category_clean,is_timed_deal,absolute_savings_mxn,price_band,extracted_at_utc,marketplace,currency
42,B0D8HQJ9DV,"MEJE #MZE013 - Inodoro inteligente de lujo de una pieza, bidé calentado con secadora y agua tibia, descarga automática, apertura y cierre automático, con control remoto, luz nocturna, blanco",MEJE,gl_home_improvement,TOILET,14900.5,17530.0,Precio de lista:,15.0,15.0,Promoción,,BEST_DEAL,10.0,False,4.0,9.0,https://www.amazon.com.mx/MEJE-MZE013-inteligente-autom%C3%A1tica-autom%C3%A1tico/dp/B0D8HQJ9DV,https://m.media-amazon.com/images/I/51445Qj991L.jpg,0.0,Home Improvement,False,2629.5,"$5,000+",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
43,B0H4YP19S6,"TAURI Funda para iPhone 18 Pro 6.3"" con Mica - Borgoña | Compatible con MagSafe, Vidrio Templado para Pantalla, Protección Lente Cámara, Antigolpes Militar Magnética Carcasa",TAURI,gl_electronics,CELLULAR_PHONE_CASE,309.0,329.0,Anterior:,6.0,6.079027355623101,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,4.0,4.0,https://www.amazon.com.mx/TAURI-Funda-iPhone-18-Pro/dp/B0H4YP19S6,https://m.media-amazon.com/images/I/713xPCrYq6L.jpg,0.0790273556231007,Electronics,True,20.0,Under $500,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
44,B0CR9XWY2B,"Taygeer Mochila de Viaje 10 kg Avión 40L para Hombre y Mujer, Negra | Laptop 17.3 pulgadas, apertura 180°, bolsa para zapatos, bolsillo impermeable, correa para equipaje, negocios y escapadas",Taygeer,gl_luggage,BACKPACK,549.0,629.0,Anterior:,13.0,12.71860095389507,Promoción,,BEST_DEAL,,False,5.0,29837.0,https://www.amazon.com.mx/Taygeer-Mochila-Bolsillo-pulgadas-Aprobada/dp/B0CR9XWY2B,https://m.media-amazon.com/images/I/61mBPzS4IeL.jpg,0.28139904610493005,Luggage,False,80.0,$500–999,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
45,B08HPQW9QP,B Life Glicinato de Magnesio Puro 260 cápsulas,B Life Company,gl_drugstore,MINERAL_SUPPLEMENT,311.0,439.0,Precio de lista:,29.0,29.157175398633257,Promoción,,BEST_DEAL,,False,4.0,8164.0,https://www.amazon.com.mx/Life-Glicinato-Magnesio-C%C3%A1psulas-408mg/dp/B08HPQW9QP,https://m.media-amazon.com/images/I/61DBpezMacL.jpg,0.1571753986332567,Drugstore,False,128.0,Under $500,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
46,B0BXTSF974,"Dreamlab Cubre Colchón de Microfibra| Extra Relleno de Microfibras recubiertas en Gel | Hipoalergénico, Certificado Oekotex-100 | Tamaño King Size (200cm x 190cm)",Dreamlab,gl_home,MATTRESS_COVER,1299.0,1623.75,Precio de lista:,20.0,20.0,Promoción,,BEST_DEAL,,False,4.0,2602.0,https://www.amazon.com.mx/Dreamlab-Microfibras-recubiertas-Hipoalerg%C3%A9nico-Certificado/dp/B0BXTSF974,https://m.media-amazon.com/images/I/71wFrKhNfcL.jpg,0.0,Home,False,324.75,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
47,B0GH2RV5QS,"Tablet Lenovo Idea Tab Plus |12,1"" 2,5K| 8 GB + 256 GB UFS| Android 15 | Incluye: Tab Pen Plus + Teclado",Lenovo,gl_pc,TABLET_COMPUTER,6799.0,8499.0,Precio de lista:,20.0,20.00235321802565,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,4.0,16.0,https://www.amazon.com.mx/Tablet-Lenovo-Idea-Android-Incluye/dp/B0GH2RV5QS,https://m.media-amazon.com/images/I/71pSPD1HJCL.jpg,0.00235321802565025,Pc,True,1700.0,"$5,000+",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
48,B0F962M47Q,"Cámara para exteriores 2K+ Blink (modelo más reciente): cámara de seguridad inteligente e inalámbrica, resolución de video 2K, Módulo de sincronización básico incluido - Sistema de 3 cámaras (negro)",Blink,gl_vdo_devices,VDO_DEVICES,1749.0,4999.0,Precio de lista:,65.0,65.01300260052011,Promoción,,BEST_DEAL,,False,4.0,9.0,https://www.amazon.com.mx/Blink-Outdoor-2K-c%C3%A1mara-de-seguridad-inteligente-e-inal%C3%A1mbrica/dp/B0F962M47Q,https://m.media-amazon.com/images/I/41utcfIN6oL.jpg,0.013002600520110263,Vdo Devices,False,3250.0,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
49,B0D5CSXKWT,"NANWEI Lino Cortinas Blackout con Aislamiento Térmico, 100% Blackout y Ojal Superior Cortina para Recámara y Ventana de Sala, Capa Trasera de Revestimiento Gris, 2 Paneles, 132 x 213.3 cm, Lion",NANWEI,gl_home,CURTAIN,641.51,729.0,Anterior:,12.0,12.001371742112484,Promoción,,BEST_DEAL,,False,4.0,3664.0,https://www.amazon.com.mx/NANWEI-Cortinas-Blackout-Aislamiento-Revestimiento/dp/B0D5CSXKWT,https://m.media-amazon.com/images/I/61320W9Hp-L.jpg,0.0013717421124841422,Home,False,87.49000000000001,$500–999,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
50,B0FHJ8XWWL,"Videotimbre inalámbrico 2K Ring (último modelo): Retinal 2K con video de gran angular, zoom mejorado de hasta 6x, comunicación bidireccional y batería integrada (gris moteado)",Ring,gl_digital_products_9_accessory,VDO_DEVICES,799.0,2199.0,Precio de lista:,64.0,63.665302410186456,Promoción,,BEST_DEAL,,False,4.0,295.0,https://www.amazon.com.mx/1-Gris-moteado-satinado-%E2%80%93-EE.-UU./dp/B0FHJ8XWWL,https://m.media-amazon.com/images/I/616Leg1GwuL.jpg,0.334697589813544,Digital Products 9 Accessory,False,1400.0,$500–999,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
51,B0H4KNCZDN,"TOCOL Funda para iPhone 18 Pro Case, Protección Cámara, Cereza Oscuro | Compatible con MagSafe, Cubierta de Control de Cámara, Protección Militar y Caídas, Anti-huellas, Mate Translúcida Delgada",TOCOL,gl_electronics,CELLULAR_PHONE_CASE,298.0,349.0,Anterior:,15.0,14.613180515759314,Promoción,,BEST_DEAL,,False,4.0,55682.0,https://www.amazon.com.mx/TOCOL-iPhone-18-Pro-Protecci%C3%B3n/dp/B0H4KNCZDN,https://m.media-amazon.com/images/I/71qEGRk6jeL.jpg,0.3868194842406858,Electronics,False,51.0,Under $500,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
52,B0BNTKZ95S,"SONGMICS Estantería Pesada de 5 Niveles, Montaje sin Herramientas | Estantería de Almacenamiento y MDF, 70 x 30 x 150 cm, Negro y Amarillo, Colección COZORY MGLR300B01",SONGMICS,gl_home,SHELF,764.99,899.99,Anterior:,15.0,15.000166668518538,Promoción,,BEST_DEAL,,False,4.0,895.0,https://www.amazon.com.mx/SONGMICS-almacenamiento-tornillos-estanter%C3%ADa-UGLR300B01/dp/B0BNTKZ95S,https://m.media-amazon.com/images/I/716rxAUGPiL.jpg,0.00016666851853841536,Home,False,135.0,$500–999,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
53,B0CGKFND4Z,B Life Omega 3 Platinum 90 cápsulas con Aceite de Anchoa Salvaje,B Life Company,gl_drugstore,NUTRITIONAL_SUPPLEMENT,377.0,419.0,Precio de lista:,10.0,10.023866348448687,Promoción,,BEST_DEAL,,False,5.0,6836.0,https://www.amazon.com.mx/Platinum-Salvaje-Ingredientes-naturales-Life/dp/B0CGKFND4Z,https://m.media-amazon.com/images/I/51tzto0bXvL.jpg,0.023866348448686736,Drugstore,False,42.0,Under $500,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
54,B0BNLSL98L,Apple iPhone 14 Pro 128GB Negro Espacial Desbloqueado - Esim (Reacondicionado),Apple,gl_wireless,CELLULAR_PHONE,7983.75,10883.63,Precio de lista:,27.0,26.644419187348333,Promoción,,BEST_DEAL,,False,4.0,2945.0,https://www.amazon.com.mx/Apple-iPhone-128-GB-Espacial-Reacondicionado/dp/B0BNLSL98L,https://m.media-amazon.com/images/I/41al5-lNvML.jpg,0.35558081265166663,Wireless,False,2899.879999999999,"$5,000+",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
55,B0DFNP97QM,"Amazon Ember 4-Series de 43"" (modelo más reciente): televisión 4K Ultra HD inteligente con Control remoto Alexa, HDR10+, procesador rápido, Dolby Audio, fondo ambiental y TV en vivo gratuita",Amazon,gl_digital_products_21_accessory,DIGITAL_DEVICE_21_ACCESSORY,4899.0,6999.0,Precio de lista:,30.0,30.00428632661809,Promoción,,BEST_DEAL,,False,4.0,174.0,https://www.amazon.com.mx/Fire-TV-Serie-4-43-pulgadas/dp/B0DFNP97QM,https://m.media-amazon.com/images/I/61BTOo8tvCL.jpg,0.0042863266180894755,Digital Products 21 Accessory,False,2100.0,"$2,500–4,999",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
56,B0GRJTGBZW,"ASUS Chromebook CM14 Escolar y Trabajo/MediaTek Kompanio 540/14"" FHD/8GB RAM-128GB eMMC/Resistencia Militar/ChromeOS/Garantía Oficial México",ASUS,gl_pc,NOTEBOOK_COMPUTER,4998.0,9699.0,Precio de lista:,48.0,48.46891432106403,Promoción,,BEST_DEAL,,False,4.0,7.0,https://www.amazon.com.mx/ASUS-Chromebook-MediaTek-RAM-128GB-Resistencia/dp/B0GRJTGBZW,https://m.media-amazon.com/images/I/51aCKsFdyzL.jpg,0.46891432106402675,Pc,False,4701.0,"$2,500–4,999",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
57,B0C63GQD81,"Nespresso Cafetera Vertuo POP Negra con Espumador de Leche y 12 cápsulas | Incluye 12 cápsulas y espumador de leche para crear recetas de café inspiradas en cafetería, desde casa.",Nespresso,gl_kitchen,COFFEE_MAKER,2245.0,4490.0,Precio de lista:,50.0,50.0,Promoción,,BEST_DEAL,,False,4.0,349.0,https://www.amazon.com.mx/Nespresso-Cafetera-Sistema-Espumador-Incluye/dp/B0C63GQD81,https://m.media-amazon.com/images/I/71RhMp0q0UL.jpg,0.0,Kitchen,False,2245.0,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
58,B0BHTTDBC2,B Life Omega 3 Aceite Puro de Salmón 100 cápsulas,B Life Company,gl_drugstore,NUTRITIONAL_SUPPLEMENT,258.95,299.0,Precio de lista:,13.0,13.394648829431441,Promoción,,BEST_DEAL,,False,5.0,6763.0,https://www.amazon.com.mx/Omega-Salm%C3%B3n-C%C3%A1psulas-Ingredientes-naturales/dp/B0BHTTDBC2,https://m.media-amazon.com/images/I/51TOVyP6LzL.jpg,0.394648829431441,Drugstore,False,40.05000000000001,Under $500,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
59,B0DFYJ7FM3,"Creality CR Scan Ferret Pro Escáner 3D para Impresión 3D, Escáner de Mano con Escaneo Inalámbrico, Seguimiento Antivibración, Escaneo Rápido a Todo Color, Precisión 0.1mm",Creality,gl_office_product,SCANNER,5598.99,6999.0,Precio de lista:,20.0,20.003000428632664,Promoción,,BEST_DEAL,4.0,False,4.0,10.0,https://www.amazon.com.mx/Creality-Esc%C3%A1ner-3D-Ferret-Pro/dp/B0DFYJ7FM3,https://m.media-amazon.com/images/I/71uQMK5BnOL.jpg,0.0030004286326636986,Office Product,False,1400.0100000000002,"$5,000+",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
60,B0H4QK64KK,"Wanbo X7 Pro MAX Proyector 4K Portátil, 1500 ANSI, Google TV 14 Oficial, MEMC, Dolby Audio de 20 W, HDR10, HDMI 2.1 eARC, Soporte Ajustable ±15°, Proyector Exterior",Wanbo,gl_home_entertainment,VIDEO_PROJECTOR,7852.95,8923.81,Precio de lista:,12.0,12.000031376732581,Promoción,,BEST_DEAL,,False,5.0,20.0,https://www.amazon.com.mx/Wanbo-X7-Pro-Proyector-Ajustable/dp/B0H4QK64KK,https://m.media-amazon.com/images/I/71Z6h+gWgnL.jpg,3.137673258102325e-05,Home Entertainment,False,1070.8599999999997,"$5,000+",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
61,B0H431K31P,"Shark CryoGlow Máscara LED Antiedad, Roja, Azul e Infrarroja, Verde | 3 longitudes de onda LED | Reduce ojeras y líneas | Frío terapéutico | Control remoto + USB-C",SHARK,gl_personal_care_appliances,SKIN_TREATMENT_MASK,4899.3,6999.0,Precio de lista:,30.0,30.0,Promoción,,BEST_DEAL,,False,4.0,758.0,https://www.amazon.com.mx/Shark-CryoGlow-M%C3%A1scara-Antiedad-Infrarroja/dp/B0H431K31P,https://m.media-amazon.com/images/I/51lhd4rW5UL.jpg,0.0,Personal Care Appliances,False,2099.7,"$2,500–4,999",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
62,B07MY2VQC9,Linenspa - Colchoneta de Memory Foam con Gel - Sobrecolchón Refrescante de 7.5 cm - Topper para Colchón - Sensación Suave y Acolchada - Alivia Puntos de Presión - Matrimonial,Linenspa,gl_home,MATTRESS_COVER,1018.69,1564.25,Anterior:,35.0,34.87677800863033,Promoción,,BEST_DEAL,,False,4.0,127667.0,https://www.amazon.com.mx/Linenspa-Sobrecolch%C3%B3n-viscoel%C3%A1stica-infusi%C3%B3n-matrimonial/dp/B07MY2VQC9,https://m.media-amazon.com/images/I/81weVUz+V0L.jpg,0.12322199136966816,Home,False,545.56,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
63,B0BT8HWSSK,"EasyWare JUEGO DE RECIPIENTES DE VIDRIO HERMÉTICO, CONTENEDORES Para Alimentos con Tapas Cierre Fácil, Refractarios para Cocina, Horno, Refrigerador Congelador (JUEGO 10 RECIPIENTES (20 PZ))",,gl_kitchen,FOOD_STORAGE_CONTAINER,547.92,689.0,Precio de lista:,20.0,20.47605224963716,Promoción,,BEST_DEAL,,False,5.0,3463.0,https://www.amazon.com.mx/Contenedores-Recipientes-Alimentos-Herm%C3%A9tica-Refrigerador/dp/B0BT8HWSSK,https://m.media-amazon.com/images/I/71h1c2O8WFL.jpg,0.47605224963716,Kitchen,False,141.08000000000004,$500–999,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
64,B0H7RDDRGF,"KAIGERR 16"" Laptop Gamer RX16, Ryzen 7 H255 (Zen 4) hasta 4.9GHz, Radeon 780M Gráficos, 24GB DDR5 RAM 512GB SSD, WiFi 6, USB-C, Teclado en Español, Carcasa de Metal, Win 11 Pro, Garantía 2 años",KAIGERR,gl_pc,NOTEBOOK_COMPUTER,14999.97,19999.99,Precio de lista:,25.0,25.00011250005626,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,4.0,19.0,https://www.amazon.com.mx/KAIGERR-Gr%C3%A1ficos-Teclado-Espa%C3%B1ol-Garant%C3%ADa/dp/B0H7RDDRGF,https://m.media-amazon.com/images/I/71bzrqxYz3L.jpg,0.00011250005626095572,Pc,True,5000.020000000002,"$5,000+",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
65,B0CR6TN8CT,Emma Colchón Hybrid Lite King Size 200x190cm – Memory Foam & Resortes I Espuma Transpirable y Adaptable I Colchones en Caja I Alivio Dolor de Espalda I 100 Noches de Prueba I 10 Años de Garantía,Emma,gl_furniture,MATTRESS,6998.99,9579.0,Precio de lista:,27.0,26.934022340536597,Promoción,,BEST_DEAL,,False,4.0,458.0,https://www.amazon.com.mx/Emma-Colch%C3%B3n-Hybrid-Lite-200x190cm/dp/B0CR6TN8CT,https://m.media-amazon.com/images/I/61nnjIfO4QL.jpg,0.06597765946340317,Furniture,False,2580.01,"$5,000+",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
66,B09Y8LJ17S,"Tapo TP-Link TC70, Cámara Wi-Fi de Seguridad Interior,1080P, Cámara IP Domo 360°, Control Remoto de Aplicaciones, Funciona con Alexa",Tapo,gl_camera,SECURITY_CAMERA,399.0,499.0,Precio de lista:,20.0,20.04008016032064,Promoción,,BEST_DEAL,,False,4.0,9311.0,https://www.amazon.com.mx/TP-Link-TC70-Seguridad-Interior-Aplicaciones/dp/B09Y8LJ17S,https://m.media-amazon.com/images/I/41KuE9NipqL.jpg,0.04008016032064177,Camera,False,100.0,Under $500,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
67,B07R3G66BG,"Luuna Colchón en Caja Matrimonial Blue – Memory Foam Adaptable de 3 Capas con espumas certificadas, tecnología AirCell, firmeza Media, Confort Duradero y Descanso Profundo",,gl_furniture,MATTRESS,5979.0,7989.0,Precio de lista:,25.0,25.15959444235824,Promoción,,BEST_DEAL,,False,4.0,2842.0,https://www.amazon.com.mx/Luuna-BL1002-Matrimonial-certificadas-garantia/dp/B07R3G66BG,https://m.media-amazon.com/images/I/613GE2zddyL.jpg,0.15959444235824094,Furniture,False,2010.0,"$5,000+",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
68,B0DCBRMVB1,"NORTIV 8 Tenis de Mujer para Correr y Caminar | Zapatos Deportivos, Amortiguación, Malla Transpirable",NORTIV 8,gl_shoes,SHOES,1097.88,1249.0,Precio de lista:,12.0,12.099279423538823,Promoción,,BEST_DEAL,,False,4.0,4556.0,https://www.amazon.com.mx/NORTIV-ActiveBreeze-Zapatillas-Antideslizantes-Transpirable/dp/B0DCBRMVB1,https://m.media-amazon.com/images/I/81EPEuqJd2L.jpg,0.0992794235388228,Shoes,False,151.1199999999999,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
69,B0CJ32RCXM,"ELEGOO Filamento PETG Rápido 1.75 4KG Negro/Blanco | Velocidad 30-600mm/s, Precisión Dimensional +/- 0,02mm, Carrete de Filamento, para la Mayoría de Impresoras 3D",ELEGOO,gl_office_product,THERMOPLASTIC_FILAMENT,827.19,939.99,Anterior:,12.0,12.000127660932558,Promoción,,BEST_DEAL,,False,4.0,844.0,https://www.amazon.com.mx/ELEGOO-Filamento-velocidad-dimensional-impresoras/dp/B0CJ32RCXM,https://m.media-amazon.com/images/I/81IVh56midL.jpg,0.0001276609325575606,Office Product,False,112.79999999999995,$500–999,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
70,B0BXLZXP8D,"Amazon Fire TV Stick 4K Max (modelo más reciente), compatible con Wi-Fi 6E, fondo ambiental",Amazon,gl_digital_devices_4,DIGITAL_DEVICE_4,1199.0,2199.0,Precio de lista:,45.0,45.47521600727604,Promoción,,BEST_DEAL,,False,4.0,4592.0,https://www.amazon.com.mx/nuevo-amazon-fire-tv-stick-4k-max/dp/B0BXLZXP8D,https://m.media-amazon.com/images/I/71B0drJ9K2L.jpg,0.47521600727603897,Digital Devices 4,False,1000.0,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
71,B0FYR667KF,COLORDREAMS Colchón Matrimonial Classic Híbrido 18 cm | Pocket Coil + Memory Foam | Firmeza Media | Hipoalergénico y antiácaros | Transpirable | 135x190 cm | Colchones en Caja,,gl_furniture,MATTRESS,2169.0,3099.0,Precio de lista:,30.0,30.009680542110356,Promoción,,BEST_DEAL,,False,4.0,183.0,https://www.amazon.com.mx/COLORDREAMS-Matrimonial-Hipoalerg%C3%A9nico-anti%C3%A1caros-Transpirable/dp/B0FYR667KF,https://m.media-amazon.com/images/I/71L27r4UpiL.jpg,0.009680542110356072,Furniture,False,930.0,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
72,B0BL3T49JF,"DJI Mini 3, mini dron con cámara y estabilizador mecánico de 3 ejes | Vídeo 4K HDR, 38 min de tiempo de vuelo, transmisión de vídeo de hasta 10 km, grabación vertical real, regreso automático GPS",DJI,gl_camera,UNMANNED_AERIAL_VEHICLE,5569.0,6269.0,Precio de lista:,11.0,11.166055192215664,Promoción,,BEST_DEAL,,False,4.0,5097.0,https://www.amazon.com.mx/DJI-Mini-Plegable-Grabaci%C3%B3n-Funciones-Inteligentes/dp/B0BL3T49JF,https://m.media-amazon.com/images/I/51QIRyL+TKL.jpg,0.1660551922156639,Camera,False,700.0,"$5,000+",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
73,B0D12Q82KC,"ELEGOO Saturn 4 Ultra 12K Impresora 3D de Resina, con Nivelación Automática Inteligente, 10"" Pantalla Mono LCD, 150mm/h Velocidad de Impresión Más Rápida, Tamaño de Impresión 8.62x4.84x8.66 Pulgadas",ELEGOO,gl_biss,3D_PRINTER,9731.81,14000.35,Precio de lista:,30.0,30.488809208341227,Promoción,,BEST_DEAL,,False,4.0,235.0,https://www.amazon.com.mx/ELEGOO-Nivelaci%C3%B3n-Autom%C3%A1tica-Inteligente-8-62x4-84x8-66/dp/B0D12Q82KC,https://m.media-amazon.com/images/I/71nq6tmja-L.jpg,0.48880920834122676,Biss,False,4268.540000000001,"$5,000+",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
74,B0CHS6Z6S7,"ELEGOO Filamento PLA MATE 1.75 4KG Amarillo/Azul Hielo/Rosa/Morado Lavanda | Precisión Dimensional +/- 0.02mm, Carrete de Filamento 3D, para Mayoría Impresoras 3D",ELEGOO,gl_office_product,THERMOPLASTIC_FILAMENT,1135.19,1289.99,Precio de lista:,12.0,12.000093023976927,Promoción,,BEST_DEAL,,False,5.0,2985.0,https://www.amazon.com.mx/ELEGOO-filamento-impresora-dimensional-impresoras/dp/B0CHS6Z6S7,https://m.media-amazon.com/images/I/71B6OoWfJXL.jpg,9.30239769267871e-05,Office Product,False,154.79999999999995,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
75,B0H6NMPZC3,Ninja Crispi Pro Freidora Vidrio 6 en 1 1800W 5.6L Azul AS101LAABL | Vidrio sin Tóxicos Resistente a Choques | 5.6L CleanCrisp | MaxCrisp 1800W sin Aceite,Ninja,gl_kitchen,AIR_FRYER,5249.0,6999.0,Precio de lista:,25.0,25.003571938848406,Promoción,,BEST_DEAL,,False,2.0,3.0,https://www.amazon.com.mx/Ninja-Crispi-Freidora-Vidrio-AS101LAABL/dp/B0H6NMPZC3,https://m.media-amazon.com/images/I/61lu5IxXcAL.jpg,0.00357193884840612,Kitchen,False,1750.0,"$5,000+",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
76,B0C6W8XT6C,"SINGER 4432 - Máquina de coser negra de alta velocidad con kit de accesorios, motor fuerte con potencia de perforación mejorada, 110 aplicaciones de puntadas, marco de metal completo, ojal de 1 paso y",SINGER,gl_home,SEWING_MACHINE,4368.94,5603.99,Precio de lista:,22.0,22.03876166802582,Promoción,,BEST_DEAL,,False,4.0,1113.0,https://www.amazon.com.mx/SINGER-4432-M%C3%A1quina-coser-negra/dp/B0C6W8XT6C,https://m.media-amazon.com/images/I/71B-BuaoUiL.jpg,0.038761668025820484,Home,False,1235.0500000000002,"$2,500–4,999",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
77,B0D6X7TSRQ,"EasyWare JUMBO - Contenedores de VIDRIO, Recipientes para Alimentos, Tapas Cierre Fácil y Herméticas a prueba de fugas, Cocina, Horno, Refrigerador, Congelador (SET 18 RECIPIENTES JUMBO (36 PCS))",,gl_kitchen,FOOD_STORAGE_CONTAINER,871.19,1399.99,Precio de lista:,38.0,37.77169836927406,Promoción,,BEST_DEAL,,False,5.0,694.0,https://www.amazon.com.mx/EasyWare-JUMBO-Contenedores-Recipientes-Refrigerador/dp/B0D6X7TSRQ,https://m.media-amazon.com/images/I/71VQd7fdvZL.jpg,0.22830163072593734,Kitchen,False,528.8,$500–999,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
78,B0CXHM5RY2,"UGREEN 25000mAh 200W Nexode Power Bank Carga Rápida Cargador Portátil | 2 USB C y 1 USB A, Pantalla Inteligente TFT, Batería Extena Compatible con MacBook, iPhone 17 16, Xiaomi, Galaxy, iPad",UGREEN,gl_electronics,POWER_BANK,1548.99,2399.0,Precio de lista:,35.0,35.43184660275114,Promoción,,BEST_DEAL,,False,4.0,3295.0,https://www.amazon.com.mx/UGREEN-25000mAh-Powerbank-Inteligente-Compatible/dp/B0CXHM5RY2,https://m.media-amazon.com/images/I/513aAGv+GmL.jpg,0.4318466027511434,Electronics,False,850.01,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
79,B0D6F6QGHM,"CWAWZ Cama Ortopédica para Perros Grandes, Lavable,106 cm, Gris Oscuro | Espuma Viscoelástica con Gel Refrescante, Impermeable, Funda Extraíble, Terciopelo Holandés",CWAWZ,gl_pet_products,PET_BED_MAT,1392.29,1746.78,Anterior:,20.0,20.293912227069235,Termina en,2026-09-25T05:59:59.000Z,BEST_DEAL,,False,4.0,3762.0,https://www.amazon.com.mx/CWAWZ-extragrande-viscoel%C3%A1stica-refrescante-impermeable/dp/B0D6F6QGHM,https://m.media-amazon.com/images/I/71Sa5faTkWL.jpg,0.29391222706923514,Pet Products,True,354.49,"$1,000–2,499",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
80,B08RHD97QY,"TP-Link RE315 Repetidor WiFi de Banda Dual AC1200, hasta 867 Mbps en 5GHz, Cubre hasta 1500 pies Cuadrados y 25 Dispositivos",TP-Link,gl_pc,WIRELESS_SIGNAL_REPEATER,449.0,499.0,Precio de lista:,10.0,10.02004008016032,Promoción,,BEST_DEAL,,False,4.0,43404.0,https://www.amazon.com.mx/TP-Link-RE315-Repetidor-Cuadrados-Dispositivos/dp/B08RHD97QY,https://m.media-amazon.com/images/I/51J4ggOAW4L.jpg,0.020040080160320883,Pc,False,50.0,Under $500,2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
81,B0GSX3XKLC,"Nespresso Cafetera Vertuo Up Blanca a con Espumador de Leche y 12 Cápsulas | Incluye 12 cápsulas y espumador de leche para crear recetas de café inspiradas en cafetería, desde casa.",Nespresso,gl_kitchen,COFFEE_MAKER,4199.4,6990.0,Precio de lista:,40.0,39.92274678111588,Promoción,,BEST_DEAL,,False,5.0,3.0,https://www.amazon.com.mx/Nespresso-Cafetera-Vertuo-Espumador-C%C3%A1psulas/dp/B0GSX3XKLC,https://m.media-amazon.com/images/I/71iUrT5zAzL.jpg,0.07725321888411685,Kitchen,False,2790.6000000000004,"$2,500–4,999",2026-09-24T22:23:06.483588+00:00,Amazon Mexico,MXN
